filename,bodyScore
cfad26fd-c8e5-4368-8cc6-89a5c1cc44895181284362314565666_jpg.rf.eca8336378dab20ec6cf5f54407cd5c3.jpg,4.0
585c99d1-ed42-4394-a546-39f8b63a7b196306559764885730056_jpg.rf.b06e279e3ca8d2d1e69aa52b165e263c.jpg,3.0
94bf1b96-0ada-434b-9cb5-dff326f7a07d7395837672919451364_jpg.rf.80f069705d27575964d6aad810df2076.jpg,3.0
cfd02bc3-305b-4b8a-a323-b8620bdff7dd3726272226120157455_jpg.rf.df491712d5be9472ae10817f9d6b5c9c.jpg,3.0
4f4dcd1d-2767-4920-88b1-cceb29a1d1bb9071941064879822678_jpg.rf.bd0c337028d952ccaedd37d4b84b6634.jpg,3.0
1b138f24-4bb1-4999-b314-72f4fa335b953901977280945796008_jpg.rf.b76490eb565790d8146b57aef037e0ac.jpg,2.0
86c8c977-dd05-43e6-8c3c-5ea1e445eb2a5081486184915795065_jpg.rf.fd179026cb12430d9ed5446ea93622f7.jpg,4.0
2f26600c-4d68-46ba-8783-22f4a3150fe05244247336188757515_jpg.rf.46f96a98fb18fc421268ec46405ce8e0.jpg,3.0
9946a89d-d955-4900-8bc3-a81da4f2e2693616615662530556971_jpg.rf.2703165f59498f8849870543498c54ee.jpg,3.0
786e4deb-7b7c-4ee3-99d7-67545589e6723838671488465195370_jpg.rf.7d384e98c240259a55ac02b45f8c71a7.jpg,3.0
323fcfef-b2a0-45e0-84f7-110daef5f2198728587666325861490_jpg.rf.b4e78896b73908365144ae06bc3133de.jpg,4.0
ae34ef73-61dd-4fcc-85f4-b0d611df499a2933386266899497281_jpg.rf.46b3c26e99cb5fa46e8d619fefd02729.jpg,4.0
61cbca8b-1d08-45bb-926a-1dc8c838cd2f8762231607353715124_jpg.rf.695093f0df150ad5e59fbf5d94d73a97.jpg,5.0
20f2f30f-efa5-4466-a60b-978f761512533965215040047254512_jpg.rf.21ea6d147f1ae2100091e392465bba42.jpg,3.0
480e978d-4f10-4f75-a84c-5ba9cd1bef3c1478007738500863014_jpg.rf.6374aaa018a0ebe2e8ac193e27dc5a0f.jpg,3.0
90a63d77-39b5-48a7-9361-c522a0e9739f4739153240769383678_jpg.rf.07e0bd020c5b0272663baf3cb6f85100.jpg,4.0
57563a59-5f65-44ca-8abb-eb5b418a04554974575802802403205_jpg.rf.4be3c5754dc907e6201747d42cbfcd03.jpg,3.0
429b984d-a7ac-4a86-9b62-9a08536767e55165421408624325997_jpg.rf.fb28a7c0b2e50c613af9f64e3cfb3ea9.jpg,4.0
2b44c1f9-3005-4cc7-8ac4-2ccbffc687a66518427589049103606_jpg.rf.0d7067b06bfaebb5e195edba36395577.jpg,4.0
4fdcf24e-e381-4379-a4f0-f8f1a633deec8804338205286681379_jpg.rf.e84cc88af168cc5695f5e3e52fc01eab.jpg,4.0
9a0efcf8-f881-4516-81d0-01f70c6a8ef13163499126746884544_jpg.rf.811a517d22052f0339fd4eb9a44a4ce1.jpg,5.0
fb78e805-d39d-4dd9-a0c1-11fdc58fcba44756589987540296021_jpg.rf.4fe9c997bb24c07d6d7ab879f367abd5.jpg,3.0
a6bbf98b-434a-41ee-b181-9abcb674fb215923872238682954683_jpg.rf.690ce7d3c2176aab43dcb5b5b43267c1.jpg,5.0
e386e7b5-219a-42ba-8406-c930391bc94e8206062031337534878_jpg.rf.6ed458424ee5ece61aba6ef474cd84ac.jpg,3.0
b8669958-1cdf-4cac-aaac-297af6b71a3b859531570093932269_jpg.rf.46879b5994fa11f3d39b64baa2398f5c.jpg,3.0
4e983cc1-15c5-4f3b-95b8-d2b5dd3537414302394048867926721_jpg.rf.8cce9c28aeedeb973a6998423424575d.jpg,3.0
c2c20acf-b526-4b15-b6e3-042a26004eff2743759498325567271_jpg.rf.d6671fd0987aadc9156b704e899e65b9.jpg,3.0
58a6aada-8107-4847-93f2-a7b17ede54cc2926295391410961239_jpg.rf.df09707bfa80212eeffd7864e3f68113.jpg,3.0
fe91e8fa-39e8-4ee4-b8b1-b009193d91b95518587632137331375_jpg.rf.95c23588b49bc7ed0f8b222d5cf4b0b1.jpg,4.0
7b96784d-6b64-4af8-ad0d-28001491df556856716837854993735_jpg.rf.b6e0e4dda5e43f0c053aa116fa57db0e.jpg,3.0
b6bcab14-1622-472e-b37d-77898b91b49a2727871066338262409_jpg.rf.dff5250059692491841041a7171a51fb.jpg,3.0
a8c0686f-d8e7-459c-9837-85ac873505455802192802191478828_jpg.rf.cbf51b9a7cef9c617ff42c56e55c9e2c.jpg,4.0
efc2c43c-2710-47fd-a347-69e2b942c7fc6896184859263271081_jpg.rf.c44494167d4bfb3071ea17a3731e4e1b.jpg,4.0
15fe6a63-0a5c-4d89-a761-c4b2f39f664b2051867226445341615_jpg.rf.9d285af64c97c85de9f8e15cf2a7f115.jpg,3.0
6762d668-6dff-41d5-a68d-33b9afd01af02744781621329185639_jpg.rf.b861efb129c694ea79c904fe86bfe627.jpg,4.0
e0deb44a-d6cc-424e-9510-8db523e47b75797664559941024893_jpg.rf.58a247a3f12e1be33e373ab4e6a117ed.jpg,4.0
404bf7e8-49d2-4d6a-8f2d-524fdbf2b50e5594273870862733066_jpg.rf.67bb2df3edf33f40e4aff25b80cba401.jpg,4.0
cc2bbf91-53f4-43eb-bfe4-a72ab9ce25191139798792726272154_jpg.rf.fbbbacec70fb050b1d666100edd2c41f.jpg,3.0
a919763d-9c35-4e08-b02e-364edb371072602708481788017284_jpg.rf.6cca83761165aaacdfaf1abf96f609ae.jpg,4.0
c3e29bfc-f0d7-40f8-9467-28895b4f7e555003908999422522447_jpg.rf.5de35b1bcb81b66bdbb0b2d781de8c6c.jpg,3.0
09f5639a-3fed-49ba-9e32-6d419f655e7a3419201375947655135_jpg.rf.13e4934004fa9ed1571a9e8da66da7b5.jpg,3.0
2980cccb-a416-4127-999f-0b85a1f878c75765392398293715255_jpg.rf.860774c164a66e68ac858ee5801a547f.jpg,5.0
44a4d8e0-a00d-4145-9f9f-4be780ee74184175201402491687715_jpg.rf.a09f23499f4af59a4b58bbfa46e24f25.jpg,3.0
1dbfdee6-2bd2-4a3f-98bb-3c2f2e0c34fb1136157857650325192_jpg.rf.8d08d32b87d50f36b5d8ede3600654d8.jpg,4.0
49872cbe-cddd-4de4-bb0e-af9c450551d12180289577003010961_jpg.rf.e51807e7abb3ab53604b408cf9786490.jpg,3.0
42cbf823-e9c6-434b-b05e-955d651b6e788955028950191093240_jpg.rf.9b83981ace05d121ad77e8184fdfc579.jpg,4.0
464deaab-f27d-4ae3-8e92-ea0311d32cb76387162121828829929_jpg.rf.c5aae9ce8fb2180cd88e5ecc7419117a.jpg,3.0
e2f7629b-0651-4033-8b9f-6ed4bd1ce5c85187218689573321801_jpg.rf.4b621a823aaa7bf296a9eeb588e5a4b3.jpg,4.0
937efd98-eedd-49a9-9e96-b0942e2b94926264419485896858742_jpg.rf.1e755ece9c3bedf3f7ac26be14e53252.jpg,3.0
0016844c-8421-4e81-896c-71d6d8a1c9181625104302601688266_jpg.rf.c02f41a3af61d29172a3853b2dd2b29d.jpg,3.0
551913d6-5a29-4a3e-9da7-a905c2cdace68509693072085748631_jpg.rf.bc4fb9bcafa532c37b03b57cf08ba2fd.jpg,4.0
8f550d88-c0e6-48c4-92d7-75280bdbf66a8855851885581213452_jpg.rf.53846c8ada8d76f6be06bdcdbf3e8bd4.jpg,3.0
444d4a08-74c5-47dc-ae4c-5cb7d25a603f6014533045250806399_jpg.rf.0192e2d0930efc9635244c3589b9b483.jpg,3.0
bd863914-ede6-4773-a45a-8a7c457815d92369776552947613005_jpg.rf.9c2a525f4db13b3362deef7410f778e3.jpg,4.0
52471e96-2879-4357-b38c-4aad583d5f725746133574912052590_jpg.rf.87815c17f878638c84c1d9508c360344.jpg,3.0
48275622-4c18-42a6-9f04-dbc556d8f7672105790297199800431_jpg.rf.6d6d4ebecd68c845e447d9945a529fde.jpg,5.0
1205cfff-e844-4cbb-b4f7-f7bb932817be8440973090190433563_jpg.rf.7cd58d221bef4f5672054d511dd1f3af.jpg,3.0
f590a415-5766-4c2e-a07e-ea97a64e9f532390760572982215225_jpg.rf.5dc8d0f6d0eb72e455e0f32960b5584e.jpg,3.0
f0198c85-7049-40c0-be73-99d020be3c6b5226766416158278093_jpg.rf.54866bd9c021cb6338d65423df0dd45f.jpg,4.0
37aa9608-9667-43ab-be90-d7a974382cda7335937223546489875_jpg.rf.17faeadb287465661ffe2ba00b6e2926.jpg,4.0
296fa77a-a794-4888-b0ef-e405a20b9d61894204828645581456_jpg.rf.b7ead4b9adcfe485e83bcbe5f6803858.jpg,4.0
bb4c36bb-199c-4897-abfd-feb448ac03971368500142324597251_jpg.rf.0342f72d7cf54b0e0a57d5d5ad67284a.jpg,3.0
a1824c49-aa82-4e35-b146-5274e5dfaf271116308022564149754_jpg.rf.bc3dead652ac857657997810b2b75784.jpg,4.0
025dc9a9-492f-4527-ba8f-9fe9ce32cf947381307592288794350_jpg.rf.71ca32b15807202564bf2cdd197015eb.jpg,4.0
c025c7a0-c767-46ba-9b7e-cb8f65d45a28538573239196567687_jpg.rf.b8b6b106195ad16516664f2d516fa95c.jpg,3.0
36bff035-9264-429a-af65-1dd094733d9b7686651737200250935_jpg.rf.04403f922e33c2af01b7f9dc3f6eb811.jpg,2.0
9292e2f9-019f-400b-bd6f-c49a285855608350618101224226220_jpg.rf.ea5e751162ebd5f9ed526d18fc72a537.jpg,5.0
8117a731-2abc-471f-80ac-24b85195e4b52721052382806237709_jpg.rf.ea00088bbcb1e126e394307015ef563f.jpg,4.0
8760cd1b-2ea0-4d99-8d38-42f94c7770373929540748764334188_jpg.rf.847d4d9493b16c1e73ef74279d995c78.jpg,4.0
25ab203e-7b64-4b05-8e9d-e56c3548aa098365335543281734298_jpg.rf.42d0daa106ca836cf00860f6212f5e91.jpg,3.0
471b9439-bede-410c-ac25-5d012f2224d75516425092819014911_jpg.rf.f0039c48530608e948b8b3ce3c88f02e.jpg,5.0
9879b767-66c5-4aae-a7d2-90a56b5160a97803604780124740448_jpg.rf.d8df81c4b8ae76d3e687b798f349bbd6.jpg,3.0
3d83d65d-a806-4061-8866-28b26b866b518941748134419005218_jpg.rf.54af5f301bb7730cca8f56a43ed57d76.jpg,3.0
36ce0e61-a87a-4d6c-a0f7-60b9bffefcbb625117502884450697_jpg.rf.198d2045ba46ab733c0b605bebccadd6.jpg,3.0
8975eb83-fede-431f-8c3e-0695b073d1f57951655511929727139_jpg.rf.a1141b721043315bc4b7f6a383047792.jpg,2.0
09b9e992-c81c-47de-a929-1ea42b6318502345270799344897991_jpg.rf.92f5f2185d47a6425392979c2951df61.jpg,5.0
7c77d85c-bf9f-4e60-8485-c81f2d966e7b5302106672281619577_jpg.rf.dd5f4aca612b52ca5e099b353c0aab8f.jpg,4.0
7672829a-f3ef-495a-901b-f7e625aa9c886267740846385557798_jpg.rf.405a8efe4710018cc745b430e133cc99.jpg,3.0
7091ebde-40ba-478c-b119-2c558dfe133a8689373316136405854_jpg.rf.19db9461f5989ad0c617ce017cbe0a86.jpg,3.0
d55d7448-227e-4ca4-82ab-4ed1dc0ce3344009683019164553096_jpg.rf.ede481b3442ca08600dcb55c20018f2f.jpg,3.0
5bbf911f-3f08-4ed7-8a8a-ecb4378e6b232853216878296747502_jpg.rf.6e6788a8e6e11e0b50ce5a73aee840c2.jpg,5.0
6691d4b0-a025-4af7-8c4c-36b475a26dbc2690088583218822279_jpg.rf.51a5236cc93408781dff4eb797182e52.jpg,4.0
b1d7379e-ffa1-4a56-9558-826c191789b99168865783287614320_jpg.rf.3509c9a99bc4563126577c822e9aae9f.jpg,4.0
2119abda-f600-441d-b500-e915465920c87443732634989780884_jpg.rf.f8d8c111408029ed47bc3a2932cc87fc.jpg,4.0
58c9d389-c930-4351-9ef7-24c209e3da0a4797971417509775466_jpg.rf.182db85dfe7c1aea9dd0ab4606d87514.jpg,3.0
8819fa32-10e3-47c9-a1c4-29ef51926c122462630477382346453_jpg.rf.4369d957d7fe0bb47bfb1907582690fb.jpg,3.0
2d764281-1dea-48a8-96fc-d8b43c305c1c7851894128610789907_jpg.rf.8af209faf1e7d264c0f30a5348450af1.jpg,4.0
dc396c28-4961-445b-a99e-49ad83331a0b4311072220456696544_jpg.rf.e39d6d63339693393a1a3a2ce22ba907.jpg,4.0
8c7c482e-8bbb-46e8-9ded-d4e6acab35c92551589945131718004_jpg.rf.bd3f68f106657dbfe298311bf6f3c45a.jpg,3.0
d1a5fe99-9cb1-44c0-ba8b-bb453e674b807030425052084733026_jpg.rf.368f9d26a1cbfb7d01af000eb107153d.jpg,4.0
0e354b9e-8151-42d2-891d-4b2458fe6daf8179863309019447330_jpg.rf.4af56501516d2b044765fbd48dac0c42.jpg,3.0
e3382274-1c2d-4b34-968f-a91cf36211db3250530194522957008_jpg.rf.5fd72ccd91d436aadd6a536a18c445b9.jpg,4.0
b4ea46d6-2da4-4027-8da9-ae23200e69048762059442954513324_jpg.rf.1e3745fc716ddbe0ec0f347749a8b0aa.jpg,5.0
5794f9eb-4ed1-4cf4-8e79-383c0e15c2b95099981900501853276_jpg.rf.4d33413009686adbae6f2bad53047d71.jpg,5.0
a23f09e4-231e-4446-9b06-514b4df386e81067298481222444939_jpg.rf.c79bcccc75a3b4562dc0c1f794951bc3.jpg,3.0
51254713-ea86-480e-a98d-c932c18e9f6f5750920922045248028_jpg.rf.28fd2943b4357b0b165acafc710750d6.jpg,3.0
2c84ab07-8950-4495-bd35-716c2bd5e734302368169651273098_jpg.rf.c8238e189af50af63795f4b5d66c80ac.jpg,3.0
8eb3de12-cd7e-4d0e-b534-8086fc524d7c7338514628163908836_jpg.rf.f2a73144e1e71d6e8ac199a6e31ee5d3.jpg,3.0
74d07300-6f98-47ba-a7f7-f26039feb9c26208921981646919161_jpg.rf.07745fe199a244ae2e5f4deac0a9fbe3.jpg,5.0
99c3f75f-3d88-4a22-9929-d4046d1aabc96688556356135934991_jpg.rf.ea98cde8e76d0c0e95f4d50184087912.jpg,3.0
5e0da221-605a-4cbe-87a8-30a0c005e5c46529023011531065828_jpg.rf.7a80061e2557c79a4dad1219535630c2.jpg,4.0
a74cd6ba-e7c6-4942-9aae-c5f4f073fdd22792371920875760199_jpg.rf.b8389058c40720fed1e9fb816426ba8a.jpg,3.0
1939f7fe-db4c-41d8-8e52-9a240fb3b6892084015043940507638_jpg.rf.737c13683550bb3b43d4daa6feb02a7a.jpg,3.0
9da5c781-f2c3-4e2f-a978-3bfe174871549163836212788390935_jpg.rf.5bacc027eaec552b1667f80071d8d63d.jpg,4.0
b15f21c7-69ce-43c0-9f72-661047ced76f7832646248840162074_jpg.rf.32632784dfcf5c8d8a897e75a1dd3734.jpg,3.0
2325652d-e6ab-4717-aa6c-2eac485df9941313052635097604290_jpg.rf.3e705c1d900886e0f31ad325bab6b78e.jpg,4.0
18a1f9a9-78d1-4866-bc9f-1be7721726732114505875074328128_jpg.rf.5d0d4df0f138dc93c70892376ffde319.jpg,3.0
17181a1a-79f1-4281-b520-348e0cc06f746551466370388528437_jpg.rf.c5c0a57c5b7fdad79f10a9d240a0dada.jpg,3.0
3a632b3d-cf79-4392-996f-9dbaf4c6d0aa5583934605554252684_jpg.rf.f32d3829c6a4413c33546f33bfd5cfca.jpg,4.0
1669211d-9bae-461e-8169-799a5137ce2b1839542942719484855_jpg.rf.e16a895d35a25dcf50cf59c20220a1cc.jpg,3.0
6d635e65-6a46-4371-a9e4-bb8be885feca5862076169085623185_jpg.rf.68d1a4f3f69aa114b9b5eda349c7d55d.jpg,4.0
2595beaf-41b7-4b18-8242-096064c4d2477986213141529401912_jpg.rf.09022ee74e0bea3c56f3387960736793.jpg,3.0
ccad879d-a32f-4505-be6f-0b04a4cce95685782619909861699_jpg.rf.3f9a9ccf5f6b657ce716da96c587972f.jpg,3.0
ef8f113c-af57-43be-a1ad-3a20ceefa18b3574276328226490348_jpg.rf.f0efaa63bc1a7713972178f7c2aeb4fe.jpg,1.0
bbc0e031-a501-4e39-98a6-4b1d527bb56e1503786057191402613_jpg.rf.0d2ae5e707b2cb0ccd98abbd51ff88d3.jpg,4.0
640426a1-6f0b-4118-a300-6fee31257b8d1424054995309668086_jpg.rf.798c3b6c8e163c397669eafc050c899f.jpg,3.0
f8181874-ded6-48e4-8662-fef5868518888909982498459313983_jpg.rf.59c37bd52f797384845525e267bd976c.jpg,4.0
194697ca-9679-43dc-8e75-2ba21354017a4622696408799584072_jpg.rf.35f45f183df626f897a739f83b5fb2b9.jpg,4.0
28bf2077-2d6d-4c58-a5ce-a35cd6b8c0f27040522570385095369_jpg.rf.a0158d64636ecd7e66f0291155d378f5.jpg,3.0
10cf4d48-7c79-45b3-8aae-da3f8cb49f425012286927489887173_jpg.rf.9024788157da4b32f4e24b872cbcac4b.jpg,4.0
da8299e9-82ed-4866-b465-0419909c6b587625590912738843160_jpg.rf.539ad467bc9b2a667f0c7b5e24264623.jpg,3.0
7f3510a4-6163-48a1-b5eb-6a9c348ca508185783873590174366_jpg.rf.da834926051d1972fec2017f57c9948e.jpg,5.0
bc8f2e9d-43cf-4633-9738-c7b6eaa648a66405326687438456730_jpg.rf.74faf7b96648b5b499c46bb169b1dda4.jpg,3.0
01c5098c-6b3e-4fff-8d31-b68dcf1da0f94261923490434691338_jpg.rf.d8dddb696756b055d0af485710a61a23.jpg,4.0
0e342405-6d56-4591-b7db-39614b3013c49144233760441340421_jpg.rf.9e8ec60ac8d19b908cb6ef75a245626b.jpg,3.0
6e8dd2bb-b4ee-4b48-8f6f-d84bab12b99d7791256048255251352_jpg.rf.36b44ed4dfb15016ac627fcab7efb342.jpg,4.0
9248e2ec-1e1e-4903-944a-242118c21cd63188967931825699140_jpg.rf.5879eb65beb4a757afc1129a64e9f6c4.jpg,3.0
a6453556-06bd-4658-8132-a917f6bd96374836915456634720430_jpg.rf.495ec902a667d0d92187c5252a4795e1.jpg,3.0
1aa11e3a-ed07-44ae-b2da-bec83688bf58633478595836456785_jpg.rf.c07585dc00319763bc770a46fdd694ad.jpg,3.0
04bd63f3-1a63-482b-a046-9b232765c7e75687030388414101024_jpg.rf.73d4de03cd507d7b56a6f2c6635fbb51.jpg,4.0
0e3c90e6-f505-4926-991b-f9cf58a489f13236702273782276055_jpg.rf.eb327f042f840607848b5876fc5808e6.jpg,3.0
777b7749-cfe0-4917-b4fe-ea55c4ff68ae5452576626779800568_jpg.rf.fbd2f0853b792283af0c6d1a28974eff.jpg,3.0
4f81ab3d-918b-4050-bad9-4fc5c127138b2920069160949477307_jpg.rf.a27e6a2880d4dc7ad8bc224069b78912.jpg,3.0
071f3c2f-ad3c-4a0a-9fca-ead124f315936104458769163699439_jpg.rf.691311a69cf8e00b54c5be249432219c.jpg,3.0
f10ded2f-2486-46c2-8ccb-2136d59acfd73732841033090326424_jpg.rf.74e998409948c82123f8e9bb92b611db.jpg,4.0
653f11b9-2814-43e1-ac9a-e3df2581c6ae1249420584023251910_jpg.rf.7485d1c446068d8bb0db94af192cd593.jpg,5.0
691111b9-a2ff-4711-92bc-50764025d6c02555869361225785772_jpg.rf.15fa78b0ea28179f93ec6eb4fd2ebded.jpg,5.0
004eb26c-6301-4949-a3d6-71def25b8dd33171394762966816800_jpg.rf.36a34d9738b44fa8521a1123ac98ad80.jpg,4.0
9b157e5d-8496-410e-bf1e-dfc3d3e07de53739588724626613512_jpg.rf.07999edc0762673ba518ec9e4275b5ec.jpg,5.0
e489aadb-c7a0-4f9d-932e-be6406cfdb807778829138348020977_jpg.rf.fa6c38c55d030e68b4d60e44db129cc5.jpg,4.0
67fdae66-200f-4fea-bf33-1f1ea97828289188064194180134846_jpg.rf.1f2b49be723fe1f8feb7c45c584a017a.jpg,4.0
43ebf15d-3913-45b6-81e6-80e16735597b1696568348680280610_jpg.rf.cb4ebc21aaad99e8b6fb9e5b3889a983.jpg,4.0
3d4f9938-d567-4057-8278-a9bf9865d51d2376521534382469809_jpg.rf.f6191796f0ef7ef9fe29d923c82d7d82.jpg,4.0
1be0baa7-2154-47f6-82ab-24e38b30db267367287982417771381_jpg.rf.4e614b6ef2c6ca5d9f0c78986f6d2450.jpg,5.0
ceff4929-22a3-4722-aa99-021764503c4c1471579623939544857_jpg.rf.c3e575a3d6a21bda2caa54cd7026b8ad.jpg,5.0
03fb5c68-9c53-4ab6-ac13-02e58220507f7326110753161717706_jpg.rf.2507c63b5b6e1fad82548a030df99232.jpg,4.0
eeb4d7c9-b6f3-4028-ab9d-27c20b8c8bd75827378554001774428_jpg.rf.400d3bf5c0088fa2ccd4645bac2fb42e.jpg,3.0
f5940a84-f582-4191-b9a8-7e36859a0633264257160360432162_jpg.rf.2f49c024a9c801718e0961a14b17b2cf.jpg,4.0
5e19cf74-6fb5-4757-a2b5-0ff7fab4a6585510453730560019609_jpg.rf.6d6795d776f2c39f590b4360d900bd0a.jpg,4.0
3828121a-e38a-4ddb-ac6a-f79c9784f8e04445740013727698375_jpg.rf.f0a4df7790c99f063b8efe1f0245faf8.jpg,4.0
b68a6dd7-f7d2-4e68-9ae8-6e1113d849a41822501183105714421_jpg.rf.61c3c1043ec948b2abbd8f8dc8adfcca.jpg,3.0
88863b75-1f65-4faf-a06f-f961e442beb52671910513400637675_jpg.rf.d9a0b35d9dc1025119170f31fb7f465f.jpg,2.0
a3659b38-b184-45df-b7cb-02ff400f53874613146643990283080_jpg.rf.8b67d3c34d2a3915e253822f597e1f46.jpg,5.0
67ee71e4-81fe-43c3-b168-2355db4d4ae73869521913013727404_jpg.rf.241095bf2ec7bba210f102276b430128.jpg,3.0
d3a5154b-19be-4dfc-93d5-379d646eef803331657421073711800_jpg.rf.147a45e59fa356270e4678a524c7c57c.jpg,3.0
eff68939-3b69-4290-aae2-5daf845c5169136808822676302532_jpg.rf.f0c1fdaf12c80e4e0410909189bb5d22.jpg,3.0
b122904c-91f2-4e80-afa9-265eba377cb4524223461590490380_jpg.rf.cf541729f4b5146bb8dd8197c05bb44b.jpg,5.0
7550b502-9bec-422c-a7fb-be13866b59723781016428168497181_jpg.rf.f5e6bfd934a2e9c45dfee17b5163336c.jpg,3.0
d3083cbc-f639-437b-b0f9-331e0370bf9b858819921689485014_jpg.rf.11cef78a7a973e47493fabd240b29cae.jpg,3.0
c1e763c6-6af7-49fe-9d4a-ff80b97fed6b8150216728775282245_jpg.rf.6f3ddd62b06ccbb9019b29dda05c0c57.jpg,4.0
c01be9d9-0a18-48f7-9ff8-2ffac584ebc18818108453780773686_jpg.rf.69fc7f1cfbcdd13e48f13310946ca957.jpg,5.0
e6f08a7b-f7dc-453b-9a1b-0756247c77871226917933816866105_jpg.rf.40377d9d01953f0a9b35d3fa947ffe94.jpg,3.0
03dae3a8-f7cc-4325-81b7-964440eca1ad701826529272384671_jpg.rf.4b5a94641301fdf2c702f8eac8a3c762.jpg,4.0
c1e8cff1-7cb9-4913-a48a-6dc89ba2defb7796904688093019327_jpg.rf.d8ebfb23f9c57cdcd8caae8e43d715fb.jpg,3.0
d4f36a7c-429d-42cc-a0ae-e89bf145685c7836702462443947699_jpg.rf.3db07c573374407d86f93d23a4126c03.jpg,3.0
4ac0f569-ed4f-461d-945b-d1f48c241e4e7093292031625093337_jpg.rf.f0fa9725487b4c61ccc81e77e4b4bcd8.jpg,3.0
a651d9f8-153e-4ca4-97c5-d5b2c952ac108657051297078458191_jpg.rf.4b0beb972fe81c0bab293629ec2a2f1d.jpg,3.0
26db6d0d-277b-4b98-ab94-c3267ebb261e3547666258368171437_jpg.rf.84b1a59b8c71ae83aa6f413fb802982f.jpg,5.0
1b624f0b-f252-44a7-b235-938334e4a90b6641247908155560052_jpg.rf.8621e54d69716c3c06ccdcd54d44a4c0.jpg,2.0
bf092bb6-faab-43f3-bfc9-dfcc9496f1586104824420119164424_jpg.rf.c28c7660c54541a61566f9d2d284c6f9.jpg,5.0
e7c2f786-2078-4bc7-b4df-f2866d1770a73311136154473729300_jpg.rf.7de6366e8c3c3d63d15277ad9a02ad0b.jpg,5.0
e3e5d4c5-be29-414a-9404-429741c3740f6040470906081864059_jpg.rf.5958c7ba1619f6b7231fd717e32a3d4d.jpg,4.0
865d37de-a099-4036-a3a7-39934d26d6c61112317368646192650_jpg.rf.e7deb72cb78715d66faca7645cbafdce.jpg,3.0
96a4ac83-85f2-48d3-a05a-a6350d77c8412394006945653849089_jpg.rf.c969313f4438556223976ccfc832e522.jpg,3.0
dd10000c-f3e0-4d11-97dc-69188d7ddfb49210377888807010688_jpg.rf.5fea71ca419885c59759d6922ce0fef0.jpg,3.0
faed7a3d-40e1-4460-a83c-b5588ad85e35341567005179476999_jpg.rf.f721be75e5b55b1593d7262923ae322f.jpg,3.0
26b6a994-09e0-48f9-83e7-cf691c0c84db7766070386937842336_jpg.rf.cb6765d9f817d682c5c9085de56983aa.jpg,3.0
0a74ba93-727b-49da-ad73-f6d0930db8464969866562105943299_jpg.rf.362638fe26bf1a2edb4462e7e96b62f2.jpg,3.0
6c593f4c-c087-4244-853b-2b40d08f5984957102046220131019_jpg.rf.4dd7892d9315a2fc0df0b1f46128bc3a.jpg,3.0
0d8cd12e-2edb-406e-82de-a6410e01aead2485292303777107183_jpg.rf.9cb9cbfe0202c17dbc94a3d4cbe0932e.jpg,3.0
8bd3d0d6-33eb-4ad8-9ead-390eced1e134497948300256019849_jpg.rf.ff18fbb875ee099bc7eade26c279cf7b.jpg,4.0
e2bf3090-c4a5-4679-9cc4-bc8fd1f2c3734439797126291383358_jpg.rf.b853fb91483fba3bc951f4bfb0135e69.jpg,3.0
ce39f472-1542-4f87-adac-4ecca6b2c59b6588512841032027484_jpg.rf.8fcbde77b8201ab04ff32e7dcb80a320.jpg,4.0
6c21cf51-209e-4937-a178-c06d7436b89f4229059140465075551_jpg.rf.be66e32e9232b47f089ad6eb5eda2911.jpg,3.0
8c1f569a-4af6-41cd-a5e7-56571a242c008282901873413781334_jpg.rf.be62c7bc3520cb4d98bdc948ea146bea.jpg,2.0
98ce5dfc-975c-4ba5-a7e0-265046c81d022156112961704871427_jpg.rf.515cd351a9b34b36235bdbd1eea903d1.jpg,3.0
bbccbedf-552c-4f30-afc2-337c853518023975479636664391346_jpg.rf.e0b3544f79b3c659d1297a93bd49f7e7.jpg,5.0
13cac445-3375-4f2b-b228-beaf92f84bb79073272471730292455_jpg.rf.a5f0782fb784e76bd24af6bdcb4e75ff.jpg,4.0
72f37b83-27d8-4d02-80be-f53473970f02144783535236849600_jpg.rf.a8fb0c532abb7a68682385c10b886842.jpg,5.0
ae0656d1-f333-4487-bf72-1bc1cc4bb11b180037044504240213_jpg.rf.e3685d27ba909107b003b88be5678f35.jpg,3.0
146661b4-75f8-4d9c-ace0-218dca8d6c548475399916095190211_jpg.rf.74282c413664996f1f46d73820e561dc.jpg,1.0
947099ff-ee3f-472e-8952-7396b6d9e1bf6392678432303036224_jpg.rf.834acdf4473fe0246d644255c93a9b21.jpg,3.0
b25e9e29-bc8e-44ba-9827-929377b619548019140596035202009_jpg.rf.89c2ebb4d24dc94e7a256d843604c790.jpg,5.0
9ba43a36-7e0e-474f-b469-b5e6761ef5591063534301617723630_jpg.rf.2a0c22ca30d93451a7a176c9360852d5.jpg,3.0
dc5a4b32-1aa3-4012-9d6d-acb252b44483645882537707303486_jpg.rf.7dedb8d485190b8f728e18d1d30ebbac.jpg,4.0
16aeaaf1-69c5-4ee1-ae72-c026a40f7d39727673726386191101_jpg.rf.0fa0b5d7fb6d842d4fd0d306d57b0962.jpg,3.0
03191f65-5535-4d17-83a2-c62cd36caa051871639662908648214_jpg.rf.431a538fae49ac43dddb5bda76b9b6b8.jpg,3.0
b36139fc-aa11-4aa9-a003-d4b69f4839987152750418290269739_jpg.rf.40f12bcc5803cc74b807a5a4f68f94ed.jpg,3.0
